positive,trust,anticipation,joy,negative,sadness,anger,fear,surprise,disgust,outcome
110.0,66.0,11.0,6.0,10.0,6.0,5.0,5.0,4.0,4.0,1
31.0,21.0,7.0,1.0,8.0,3.0,6.0,10.0,2.0,3.0,1
16.0,19.0,8.0,3.0,17.0,7.0,10.0,10.0,4.0,4.0,0
64.0,47.0,9.0,11.0,32.0,15.0,13.0,16.0,16.0,6.0,1
9.0,10.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0
38.0,27.0,17.0,11.0,29.0,13.0,13.0,16.0,11.0,6.0,1
4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0
58.0,44.0,17.0,8.0,9.0,5.0,10.0,13.0,2.0,2.0,1
33.0,22.0,11.0,3.0,9.0,5.0,4.0,3.0,4.0,1.0,1
31.0,27.0,4.0,7.0,16.0,6.0,8.0,6.0,2.0,3.0,1
24.0,24.0,8.0,5.0,19.0,8.0,6.0,9.0,6.0,1.0,0
72.0,53.0,14.0,6.0,6.0,7.0,2.0,1.0,6.0,1.0,1
40.0,29.0,11.0,7.0,5.0,3.0,4.0,4.0,7.0,0.0,1
39.0,41.0,20.0,7.0,4.0,4.0,3.0,1.0,3.0,0.0,1
17.0,17.0,5.0,5.0,15.0,8.0,5.0,8.0,6.0,1.0,0
40.0,43.0,14.0,7.0,5.0,4.0,3.0,1.0,3.0,0.0,1
45.0,48.0,9.0,14.0,7.0,1.0,3.0,5.0,5.0,4.0,1
29.0,25.0,19.0,15.0,17.0,8.0,7.0,11.0,2.0,6.0,1
52.0,34.0,6.0,4.0,9.0,10.0,6.0,2.0,4.0,3.0,1
4.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0
28.0,29.0,8.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1
77.0,81.0,22.0,15.0,25.0,8.0,15.0,21.0,9.0,3.0,1
93.0,57.0,31.0,13.0,26.0,13.0,9.0,13.0,12.0,5.0,1
49.0,40.0,18.0,7.0,21.0,11.0,6.0,11.0,6.0,1.0,1
8.0,7.0,2.0,1.0,7.0,1.0,0.0,3.0,4.0,1.0,0
23.0,14.0,6.0,5.0,3.0,1.0,1.0,2.0,2.0,0.0,1
19.0,18.0,6.0,4.0,5.0,2.0,1.0,4.0,4.0,0.0,1
103.0,54.0,48.0,12.0,36.0,19.0,15.0,30.0,13.0,10.0,1
17.0,25.0,5.0,3.0,6.0,1.0,0.0,3.0,3.0,2.0,1
59.0,41.0,26.0,18.0,28.0,10.0,10.0,21.0,10.0,1.0,1
29.0,24.0,7.0,6.0,4.0,1.0,1.0,3.0,5.0,1.0,1
88.0,79.0,28.0,22.0,25.0,13.0,16.0,14.0,12.0,4.0,1
31.0,33.0,8.0,1.0,20.0,5.0,5.0,5.0,0.0,4.0,1
49.0,49.0,16.0,9.0,13.0,6.0,5.0,5.0,4.0,3.0,1
112.0,77.0,22.0,39.0,18.0,5.0,4.0,8.0,6.0,4.0,1
41.0,39.0,16.0,11.0,20.0,8.0,11.0,11.0,11.0,7.0,1
7.0,7.0,1.0,0.0,5.0,2.0,1.0,4.0,5.0,0.0,0
27.0,12.0,7.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,1
65.0,50.0,17.0,16.0,10.0,5.0,6.0,1.0,11.0,1.0,1
94.0,65.0,41.0,20.0,15.0,5.0,11.0,11.0,8.0,6.0,1
31.0,21.0,6.0,1.0,9.0,3.0,7.0,8.0,2.0,1.0,1
10.0,4.0,8.0,4.0,8.0,5.0,3.0,3.0,3.0,1.0,1
15.0,18.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1
34.0,21.0,3.0,1.0,15.0,8.0,3.0,3.0,2.0,1.0,1
144.0,103.0,64.0,24.0,98.0,48.0,42.0,65.0,20.0,24.0,1
99.0,78.0,43.0,45.0,14.0,5.0,9.0,14.0,4.0,3.0,1
16.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1
40.0,33.0,11.0,3.0,30.0,14.0,31.0,31.0,3.0,6.0,1
587.0,323.0,228.0,86.0,332.0,166.0,88.0,190.0,105.0,60.0,1
20.0,11.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1
40.0,33.0,11.0,5.0,4.0,1.0,2.0,2.0,5.0,0.0,1
21.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1
38.0,32.0,5.0,3.0,11.0,2.0,4.0,4.0,1.0,1.0,1
40.0,33.0,11.0,3.0,30.0,14.0,31.0,31.0,3.0,6.0,1
587.0,323.0,228.0,86.0,332.0,166.0,88.0,190.0,105.0,60.0,1
20.0,11.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1
40.0,33.0,11.0,5.0,4.0,1.0,2.0,2.0,5.0,0.0,1
21.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1
25.0,18.0,5.0,5.0,5.0,1.0,2.0,0.0,5.0,1.0,1
29.0,29.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,1
46.0,32.0,8.0,6.0,10.0,2.0,6.0,6.0,4.0,1.0,1
57.0,40.0,14.0,26.0,17.0,3.0,7.0,4.0,4.0,3.0,1
58.0,48.0,20.0,13.0,12.0,1.0,3.0,5.0,5.0,3.0,1
58.0,48.0,20.0,13.0,12.0,1.0,3.0,5.0,5.0,3.0,1
54.0,42.0,13.0,13.0,15.0,2.0,3.0,7.0,2.0,2.0,1
32.0,23.0,6.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,1
37.0,28.0,6.0,9.0,8.0,3.0,3.0,6.0,5.0,1.0,1
6.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,0
32.0,26.0,7.0,3.0,8.0,1.0,2.0,5.0,3.0,1.0,1
10.0,7.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1
89.0,46.0,13.0,16.0,12.0,3.0,5.0,7.0,4.0,3.0,1
29.0,17.0,4.0,1.0,8.0,4.0,3.0,3.0,2.0,3.0,1
20.0,9.0,5.0,2.0,6.0,2.0,3.0,3.0,1.0,1.0,1
26.0,11.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1
15.0,11.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,1
12.0,14.0,0.0,0.0,9.0,2.0,7.0,7.0,1.0,3.0,1
24.0,15.0,4.0,3.0,5.0,1.0,1.0,2.0,3.0,0.0,1
87.0,101.0,32.0,24.0,16.0,6.0,14.0,6.0,4.0,5.0,1
23.0,9.0,5.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,1
49.0,41.0,17.0,7.0,19.0,6.0,11.0,14.0,10.0,7.0,1
66.0,53.0,17.0,8.0,15.0,7.0,9.0,7.0,6.0,0.0,1
60.0,50.0,17.0,8.0,14.0,6.0,9.0,7.0,6.0,0.0,0
43.0,27.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1
39.0,18.0,7.0,9.0,7.0,5.0,7.0,6.0,2.0,0.0,1
23.0,16.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,1
30.0,32.0,5.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,1
72.0,45.0,17.0,13.0,11.0,7.0,7.0,5.0,5.0,1.0,1
37.0,24.0,11.0,6.0,7.0,3.0,3.0,4.0,5.0,0.0,1
17.0,9.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,1
17.0,9.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,1
59.0,67.0,27.0,15.0,11.0,5.0,5.0,4.0,2.0,9.0,1
38.0,39.0,6.0,5.0,6.0,1.0,5.0,5.0,2.0,0.0,1
13.0,8.0,5.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1
23.0,19.0,4.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,1
40.0,32.0,8.0,5.0,4.0,1.0,3.0,4.0,1.0,2.0,1
28.0,23.0,7.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,1
62.0,53.0,17.0,14.0,21.0,10.0,9.0,17.0,3.0,3.0,1
24.0,20.0,4.0,1.0,6.0,0.0,2.0,4.0,2.0,1.0,1
23.0,22.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,6.0,1
43.0,29.0,15.0,14.0,15.0,13.0,8.0,9.0,17.0,8.0,1
21.0,20.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1
26.0,17.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,1
15.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
43.0,34.0,11.0,5.0,13.0,5.0,1.0,2.0,5.0,1.0,1
67.0,49.0,24.0,23.0,7.0,6.0,6.0,5.0,3.0,0.0,1
66.0,38.0,21.0,13.0,27.0,12.0,12.0,15.0,17.0,7.0,1
32.0,24.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,1
44.0,35.0,6.0,6.0,11.0,5.0,3.0,6.0,1.0,1.0,1
73.0,53.0,20.0,22.0,17.0,7.0,10.0,13.0,9.0,4.0,1
22.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,1
18.0,16.0,7.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1
26.0,21.0,3.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1
40.0,27.0,10.0,8.0,14.0,8.0,7.0,7.0,1.0,1.0,1
30.0,23.0,6.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,1
39.0,25.0,9.0,3.0,10.0,5.0,4.0,2.0,5.0,0.0,1
24.0,20.0,2.0,5.0,5.0,2.0,3.0,5.0,0.0,0.0,1
17.0,14.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1
32.0,25.0,6.0,5.0,9.0,3.0,3.0,2.0,4.0,1.0,1
49.0,34.0,16.0,10.0,30.0,13.0,13.0,18.0,7.0,8.0,1
16.0,13.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1
18.0,16.0,7.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1
26.0,21.0,3.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1
40.0,27.0,10.0,8.0,14.0,8.0,7.0,7.0,1.0,1.0,1
16.0,13.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1
26.0,17.0,6.0,5.0,4.0,0.0,4.0,2.0,1.0,3.0,1
26.0,20.0,3.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1
57.0,40.0,15.0,10.0,7.0,5.0,4.0,5.0,1.0,0.0,1
20.0,19.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1
17.0,10.0,3.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
64.0,45.0,19.0,16.0,25.0,17.0,17.0,12.0,22.0,5.0,1
22.0,26.0,7.0,7.0,7.0,3.0,3.0,2.0,3.0,2.0,1
20.0,19.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1
17.0,10.0,3.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
64.0,45.0,19.0,16.0,25.0,17.0,17.0,12.0,22.0,5.0,1
22.0,26.0,7.0,7.0,7.0,3.0,3.0,2.0,3.0,2.0,1
54.0,40.0,10.0,8.0,21.0,8.0,16.0,15.0,4.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,4.0,4.0,1.0,6.0,4.0,5.0,5.0,2.0,3.0,0
30.0,22.0,5.0,7.0,5.0,1.0,0.0,1.0,3.0,1.0,1
16.0,12.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,1
48.0,30.0,7.0,11.0,11.0,10.0,4.0,6.0,2.0,3.0,1
16.0,12.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,1
28.0,20.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50.0,28.0,14.0,8.0,12.0,8.0,10.0,13.0,4.0,4.0,1
26.0,23.0,6.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,1
37.0,26.0,7.0,1.0,13.0,2.0,4.0,3.0,4.0,1.0,1
21.0,24.0,5.0,4.0,6.0,2.0,3.0,5.0,4.0,5.0,1
42.0,20.0,7.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,1
17.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,17.0,9.0,7.0,13.0,8.0,4.0,2.0,4.0,4.0,1
40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
57.0,38.0,16.0,7.0,16.0,4.0,12.0,6.0,2.0,4.0,1
21.0,14.0,2.0,3.0,13.0,6.0,5.0,7.0,7.0,4.0,1
23.0,19.0,9.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1
95.0,84.0,24.0,14.0,14.0,6.0,8.0,4.0,5.0,5.0,1
32.0,17.0,9.0,7.0,13.0,8.0,4.0,2.0,4.0,4.0,1
40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
57.0,38.0,16.0,7.0,16.0,4.0,12.0,6.0,2.0,4.0,1
21.0,14.0,2.0,3.0,13.0,6.0,5.0,7.0,7.0,4.0,1
23.0,19.0,9.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1
40.0,29.0,5.0,8.0,7.0,6.0,6.0,5.0,4.0,1.0,1
26.0,24.0,11.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,1
23.0,16.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,1
9.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0
36.0,28.0,9.0,7.0,13.0,4.0,2.0,3.0,5.0,1.0,1
45.0,34.0,10.0,11.0,6.0,5.0,3.0,4.0,4.0,2.0,1
33.0,29.0,7.0,9.0,9.0,4.0,4.0,7.0,3.0,3.0,1
31.0,27.0,12.0,7.0,13.0,3.0,8.0,9.0,4.0,4.0,1
28.0,17.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1
20.0,12.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,1
49.0,38.0,16.0,14.0,16.0,7.0,12.0,10.0,3.0,3.0,1
34.0,25.0,6.0,3.0,7.0,3.0,6.0,5.0,3.0,3.0,1
19.0,18.0,5.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,1
48.0,33.0,15.0,17.0,8.0,5.0,5.0,4.0,3.0,1.0,1
21.0,17.0,6.0,7.0,4.0,2.0,4.0,3.0,2.0,4.0,1
46.0,32.0,19.0,19.0,5.0,1.0,4.0,6.0,5.0,0.0,1
34.0,22.0,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,1
7.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0,4.0,3.0,0
77.0,49.0,26.0,28.0,26.0,13.0,14.0,17.0,11.0,5.0,1
27.0,22.0,6.0,2.0,11.0,4.0,2.0,3.0,7.0,2.0,1
34.0,22.0,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,1
7.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0,4.0,3.0,0
28.0,18.0,8.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1
28.0,18.0,8.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1
70.0,61.0,20.0,15.0,11.0,3.0,11.0,15.0,5.0,2.0,1
33.0,32.0,5.0,3.0,7.0,2.0,6.0,3.0,1.0,2.0,1
40.0,25.0,7.0,7.0,17.0,6.0,5.0,4.0,4.0,2.0,1
45.0,31.0,14.0,12.0,10.0,6.0,9.0,5.0,7.0,2.0,1
40.0,33.0,14.0,7.0,6.0,3.0,1.0,3.0,2.0,2.0,1
39.0,25.0,7.0,8.0,9.0,1.0,2.0,4.0,3.0,1.0,1
42.0,28.0,11.0,6.0,9.0,4.0,5.0,2.0,2.0,4.0,1
32.0,25.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,1
32.0,25.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,1
34.0,24.0,11.0,8.0,9.0,4.0,5.0,5.0,2.0,5.0,1
22.0,17.0,4.0,4.0,7.0,2.0,4.0,3.0,3.0,0.0,1
116.0,103.0,35.0,30.0,24.0,6.0,16.0,20.0,15.0,4.0,1
4.0,2.0,0.0,0.0,6.0,3.0,5.0,5.0,4.0,3.0,0
32.0,24.0,11.0,8.0,5.0,2.0,2.0,3.0,4.0,0.0,1
43.0,32.0,9.0,5.0,11.0,1.0,4.0,4.0,1.0,3.0,1
3.0,2.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,2.0,0
78.0,64.0,21.0,20.0,19.0,1.0,6.0,4.0,6.0,0.0,1
36.0,29.0,16.0,9.0,5.0,3.0,3.0,3.0,7.0,5.0,1
91.0,65.0,25.0,13.0,20.0,9.0,10.0,9.0,5.0,8.0,1
2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0
2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0
45.0,34.0,18.0,11.0,8.0,3.0,3.0,3.0,4.0,3.0,1
18.0,12.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1
34.0,33.0,2.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,1
24.0,17.0,8.0,3.0,3.0,1.0,2.0,1.0,4.0,0.0,1
77.0,71.0,25.0,10.0,11.0,4.0,3.0,4.0,5.0,7.0,1
59.0,22.0,10.0,12.0,7.0,2.0,3.0,5.0,8.0,1.0,1
11.0,6.0,4.0,3.0,3.0,2.0,3.0,2.0,7.0,1.0,0
10.0,3.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1
17.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1
5.0,1.0,2.0,1.0,6.0,3.0,4.0,5.0,2.0,2.0,0
17.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1
14.0,12.0,1.0,2.0,7.0,2.0,3.0,2.0,0.0,3.0,1
16.0,9.0,3.0,2.0,8.0,4.0,4.0,3.0,2.0,1.0,1
16.0,9.0,3.0,2.0,8.0,4.0,4.0,3.0,2.0,1.0,1
7.0,6.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,0
38.0,29.0,15.0,10.0,12.0,8.0,10.0,5.0,10.0,3.0,1
73.0,64.0,16.0,15.0,12.0,3.0,3.0,3.0,10.0,1.0,1
51.0,33.0,11.0,11.0,10.0,5.0,7.0,7.0,4.0,2.0,1
4.0,2.0,2.0,0.0,7.0,2.0,3.0,2.0,4.0,3.0,0
25.0,12.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1
35.0,19.0,4.0,6.0,5.0,1.0,2.0,3.0,2.0,0.0,1
24.0,14.0,4.0,2.0,6.0,1.0,3.0,2.0,4.0,2.0,1
99.0,47.0,28.0,18.0,17.0,8.0,8.0,12.0,18.0,8.0,1
16.0,10.0,7.0,6.0,10.0,8.0,4.0,6.0,6.0,4.0,0
1.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,0
33.0,24.0,6.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1
14.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
27.0,18.0,2.0,2.0,8.0,4.0,2.0,8.0,2.0,0.0,1
11.0,9.0,7.0,4.0,5.0,5.0,0.0,0.0,4.0,0.0,0
22.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1
51.0,41.0,17.0,12.0,12.0,3.0,4.0,11.0,4.0,3.0,1
21.0,17.0,4.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,1
62.0,51.0,16.0,14.0,18.0,7.0,5.0,7.0,4.0,3.0,1
38.0,28.0,6.0,9.0,6.0,3.0,3.0,5.0,6.0,0.0,1
51.0,42.0,9.0,4.0,15.0,6.0,11.0,8.0,5.0,4.0,1
56.0,45.0,13.0,12.0,13.0,1.0,6.0,13.0,8.0,1.0,1
49.0,40.0,15.0,8.0,8.0,1.0,3.0,3.0,1.0,2.0,1
29.0,29.0,8.0,4.0,6.0,2.0,2.0,2.0,5.0,4.0,1
85.0,73.0,40.0,43.0,10.0,7.0,6.0,5.0,11.0,5.0,1
33.0,32.0,9.0,7.0,13.0,4.0,4.0,4.0,1.0,4.0,1
25.0,24.0,3.0,4.0,6.0,1.0,7.0,7.0,2.0,2.0,1
37.0,31.0,7.0,4.0,12.0,4.0,5.0,8.0,2.0,5.0,1
30.0,21.0,11.0,4.0,10.0,3.0,1.0,2.0,6.0,0.0,1
84.0,90.0,19.0,16.0,19.0,4.0,4.0,8.0,3.0,10.0,1
44.0,24.0,10.0,7.0,11.0,5.0,6.0,6.0,1.0,4.0,1
68.0,67.0,19.0,9.0,4.0,1.0,4.0,5.0,5.0,5.0,1
28.0,25.0,4.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,1
30.0,23.0,5.0,3.0,7.0,1.0,4.0,3.0,5.0,1.0,1
19.0,9.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47.0,36.0,12.0,10.0,14.0,4.0,8.0,5.0,2.0,5.0,1
96.0,72.0,22.0,19.0,15.0,10.0,15.0,16.0,15.0,7.0,1
31.0,25.0,9.0,7.0,6.0,1.0,2.0,2.0,5.0,3.0,1
54.0,52.0,14.0,9.0,9.0,6.0,6.0,6.0,3.0,5.0,1
60.0,43.0,9.0,10.0,7.0,1.0,3.0,5.0,3.0,1.0,1
24.0,14.0,3.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,1
39.0,31.0,15.0,14.0,7.0,2.0,4.0,5.0,9.0,1.0,1
16.0,10.0,2.0,7.0,2.0,0.0,1.0,0.0,3.0,0.0,0
20.0,14.0,5.0,6.0,4.0,1.0,3.0,4.0,7.0,1.0,0
33.0,18.0,6.0,5.0,4.0,1.0,1.0,3.0,2.0,0.0,1
57.0,37.0,10.0,9.0,17.0,6.0,10.0,8.0,5.0,3.0,1
32.0,19.0,10.0,11.0,4.0,3.0,3.0,1.0,3.0,0.0,1
45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
45.0,39.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1
27.0,17.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1
44.0,31.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,2.0,1
44.0,24.0,7.0,8.0,7.0,2.0,4.0,3.0,5.0,3.0,1
1.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,3.0,2.0,0
35.0,27.0,7.0,8.0,10.0,4.0,10.0,13.0,5.0,2.0,1
23.0,19.0,5.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,1
24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
5.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0
24.0,21.0,8.0,7.0,5.0,0.0,3.0,3.0,2.0,0.0,1
32.0,19.0,9.0,6.0,9.0,5.0,4.0,7.0,3.0,1.0,1
46.0,26.0,6.0,5.0,11.0,8.0,9.0,11.0,8.0,3.0,1
46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
46.0,30.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,1.0,1
26.0,23.0,9.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1
15.0,17.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1
38.0,32.0,4.0,3.0,15.0,4.0,6.0,4.0,8.0,3.0,1
20.0,14.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1
39.0,22.0,10.0,6.0,3.0,2.0,0.0,0.0,7.0,2.0,1
60.0,53.0,10.0,11.0,16.0,7.0,4.0,6.0,7.0,2.0,1
35.0,30.0,13.0,12.0,9.0,5.0,5.0,8.0,3.0,2.0,1
48.0,33.0,15.0,11.0,8.0,3.0,3.0,3.0,7.0,5.0,1
